order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating
ORD004775,CUST01069,Brian Simmons,,2023-10-10,2023-10-17,PROD532,Optional transitional middleware,Books,Central,Denver,2.0,44.71,0.1,80.48,Apple Pay,Returning,5.0
ORD004776,CUST00010,Dr. Amanda Blake,mariahopkins@example.com,2023-09-02,2023-09-11,PROD240,Synchronized web-enabled core,Electronics,East,Washington DC,7.0,150.98,0.2,845.49,Apple Pay,New,1.0
ORD004777,CUST00042,Tara Jones,ericasmith@example.net,2024-02-04,2024-02-09,PROD108,Innovative multimedia benchmark,Sports,East,Philadelphia,6.0,594.16,0.1,3208.46,PayPal,New,3.0
ORD004778,CUST00995,Amy Thomas,,2023-11-30,2023-12-08,PROD633,Configurable actuating encoding,Home & Garden,Central,Denver,5.0,60.7,0.05,288.32,Debit Card,Returning,2.0
ORD004779,CUST00165,Tammy Molina,gonzalezandrea@example.com,2024-08-31,2024-09-02,PROD901,Ergonomic executive benchmark,CLOTHING,Central,Denver,4.0,303.82,0.0,1215.28,Debit Card,Returning,4.0
ORD004780,CUST00437,Heidi Dixon,jenniferstokes@example.net,2023-08-06,2023-08-09,PROD392,Vision-oriented system-worthy instruction set,CLOTHING,South,Miami,8.0,233.75,0.15,1589.5,Debit Card,VIP,2.0
ORD004781,CUST00625,Rhonda Baker,harristiffany@example.org,2024-05-05,2024-05-08,PROD788,Integrated regional interface,Home & Garden,West,Seattle,4.0,386.8,0.0,1547.2,Debit Card,New,4.0
ORD004782,CUST00558,Brianna Campbell,sanchezjessica@example.net,2023-04-13,2023-04-21,PROD619,Reduced 5thgeneration infrastructure,Sports,East,Washington DC,-6.0,318.96,0.0,-1913.76,credit card,New,
ORD004783,CUST00292,Garrett Payne,beckerleslie@example.com,2024-08-11,2024-08-23,PROD930,Extended reciprocal solution,home & garden,Central,Dallas,3.0,176.94,0.2,424.66,PayPal,New,5.0
ORD004784,CUST00537,Dalton Erickson,awatson@example.org,2023-06-02,,PROD336,Open-source executive neural-net,Books,Central,Denver,4.0,355.26,0.2,1136.83,Apple Pay,Returning,
ORD004785,CUST00627,Michael Sanders,phillip80@example.org,2023-12-24,2023-12-30,PROD250,Customer-focused mission-critical database,Clothing,North,Minneapolis,5.0,174.05,0.15,739.71,Debit Card,New,2.0
ORD004786,CUST00917,Rebecca Sanders,patriciascott@example.net,2024-06-29,2024-07-03,PROD337,Open-source fault-tolerant firmware,Electronics,South,Miami,6.0,226.29,0.15,1154.08,Debit Card,VIP,1.0
ORD004787,CUST00775,Sarah Brooks,othompson@example.net,2023-12-04,2023-12-08,PROD988,Decentralized contextually-based Local Area Network,Electronics,North,Milwaukee,7.0,155.1,0.05,1031.41,PayPal,Returning,1.0
ORD004788,CUST00762,Bradley Krause,berrynatalie@example.com,2023-08-24,2023-08-28,PROD893,Inverse incremental forecast,Clothing,Central,Denver,7.0,104.3,0.15,620.59,credit card,New,3.0
ORD004789,CUST00263,Sarah Austin,matthew63@example.net,2023-08-27,2023-09-04,PROD279,Public-key 4thgeneration synergy,Electronics,North,Chicago,3.0,19.06,0.15,48.6,credit card,Returning,1.0
ORD004790,CUST00985,Samuel Peterson,,2024-10-06,2024-10-15,PROD517,Face-to-face dynamic approach,Sports,West,Portland,7.0,255.61,0.0,1789.27,,Returning,5.0
ORD004791,CUST00680,Dr. David Arellano V,erinmurillo@example.net,2024-03-15,2024-03-24,PROD638,User-centric attitude-oriented collaboration,CLOTHING,West,Seattle,-3.0,376.87,0.2,-904.49,credit card,New,
ORD004792,CUST00796,David Campbell MD,angela30@example.net,2023-01-15,2023-01-25,PROD228,User-centric high-level support,Clothing,South,Miami,8.0,224.62,0.0,1796.96,Credit Card,Returning,
ORD004793,CUST00145,Jonathon George,bradfordpeggy@example.com,2023-11-27,2023-12-01,PROD213,Vision-oriented logistical neural-net,Electronics,North,Milwaukee,4.0,362.31,0.05,1376.78,PayPal,New,
ORD004794,CUST00302,Russell Hamilton,brettstephenson@example.com,2024-12-19,2024-12-30,PROD254,Cross-group attitude-oriented instruction set,Books,West,Seattle,7.0,479.21,0.1,3019.02,Credit Card,New,1.0
ORD004795,CUST00027,Nicole Kim,suzanne81@example.net,2024-04-11,2024-04-12,PROD294,Realigned empowering analyzer,Electronics,North,Minneapolis,3.0,252.64,0.15,644.23,Credit Card,New,3.0
ORD004796,CUST01152,Jonathan Perez,sharon77@example.com,2023-09-09,2023-09-11,PROD820,Synchronized stable contingency,electronics,Central,Nashville,,580.34,0.0,580.34,PAYPAL,VIP,3.0
ORD004797,CUST00043,Lawrence Hayes,christopherbell@example.org,2023-09-01,2023-09-13,PROD738,Fully-configurable intangible workforce,Home & Garden,South,Atlanta,7.0,24.79,0.0,173.53,Debit Card,Returning,2.0
ORD004798,CUST00850,Frank Lane,taylorchristine@example.net,2024-10-17,2024-10-19,PROD593,Multi-tiered clear-thinking adapter,Electronics,North,Detroit,6.0,455.45,0.0,2732.7,PayPal,VIP,
ORD004799,CUST00874,Bradley Reilly,djordan@example.com,2024-08-18,2024-08-26,PROD442,Innovative asymmetric core,Sports,South,Houston,-8.0,500.92,0.05,-3806.99,,Returning,
ORD004800,CUST00530,Mark Guzman,lutzfelicia@example.net,2023-05-18,2023-05-22,PROD593,Optimized static circuit,Clothing,East,Boston,4.0,102.84,0.0,411.36,PAYPAL,New,2.0
ORD004801,CUST00532,James Ramirez,timothy76@example.com,2024-01-17,2024-01-18,PROD393,Secured client-driven product,Sports,South,New Orleans,5.0,544.86,0.2,2179.44,PAYPAL,New,4.0
ORD004802,CUST00786,Donna Whitehead,dbenson@example.org,2024-02-12,2024-02-14,PROD773,Compatible reciprocal methodology,Home & Garden,North,Chicago,8.0,567.93,0.2,3634.75,PayPal,Returning,5.0
ORD004803,CUST01052,Dr. Russell Weaver,kathydyer@example.org,2023-08-02,,PROD668,Team-oriented 24/7 time-frame,Electronics,South,New Orleans,1.0,65.84,0.0,65.84,Debit Card,VIP,2.0
ORD004804,CUST00269,David Armstrong,dbrooks@example.net,2024-06-26,2024-07-03,PROD117,Up-sized bottom-line Graphic Interface,Electronics,South,Miami,5.0,589.07,0.0,2945.35,credit card,New,
ORD004805,CUST00897,Melanie Ray,bmartinez@example.net,2023-01-06,2023-01-12,PROD227,Organic 24/7 synergy,Clothing,South,Atlanta,7.0,16473.92,0.2,2640.62,Debit Card,New,1.0
ORD004806,CUST00055,Frederick Harrington,ericweiss@example.net,2023-08-29,2023-09-08,PROD629,Integrated stable moratorium,Home & Garden,North,Minneapolis,,420.36,0.1,1513.3,Debit Card,Returning,4.0
ORD004807,CUST00913,Terry Jones,christina30@example.org,2023-10-26,2023-11-07,PROD250,Diverse fresh-thinking circuit,Home & Garden,Central,Nashville,2.0,379.74,0.0,759.48,PAYPAL,Returning,4.0
ORD004808,CUST01155,Sara Brady,icoffey@example.net,2024-12-08,2024-12-18,PROD287,Upgradable zero tolerance core,Home & Garden,Central,Kansas City,7.0,184.76,0.05,1228.65,Debit Card,Returning,4.0
ORD004809,CUST00642,Michael Banks,schultzkevin@example.org,2024-09-21,2024-09-26,PROD275,Customer-focused multi-state open architecture,home & garden,East,Washington DC,3.0,202.57,0.0,607.71,Credit Card,New,
ORD004810,CUST00541,Susan Lewis,williamford@example.org,2024-01-06,2024-01-09,PROD996,Optimized uniform collaboration,home & garden,West,San Francisco,2.0,144.55,0.0,289.1,Credit Card,Returning,
ORD004811,CUST00396,Matthew Rodriguez,toddtanner@example.com,2024-05-01,,PROD139,Polarized 24hour extranet,Clothing,North,Minneapolis,8.0,275.46,0.1,1983.31,Debit Card,New,
ORD004812,CUST00739,Shelby Smith,ryanandrews@example.org,2024-08-01,2024-08-02,PROD726,Cross-group next generation focus group,Books,West,Portland,2.0,82.45,0.0,164.9,PayPal,New,
ORD004813,CUST01095,Alex Newton,ashley13@example.org,2024-05-12,2024-05-14,PROD847,Sharable non-volatile software,Home & Garden,West,San Francisco,1.0,233.61,0.0,233.61,credit card,VIP,2.0
ORD004814,CUST00272,Gregory Ayers,sherricook@example.com,2024-11-12,2024-11-24,PROD594,Visionary value-added budgetary management,Home & Garden,Central,Dallas,2.0,242.42,0.0,484.84,Debit Card,Returning,1.0
ORD004815,CUST01083,Wendy Porter,brandon93@example.net,2024-01-08,,PROD454,Open-source value-added leverage,Clothing,East,New York,8.0,265.91,0.2,1701.82,credit card,Returning,
ORD004816,CUST00609,Dr. Roy Jones II,amandahines@example.net,2024-02-13,2024-02-17,PROD502,Phased composite Graphical User Interface,Sports,East,Washington DC,2.0,115.78,0.0,231.56,Debit Card,Returning,4.0
ORD004817,CUST00487,Joseph Ellis,hillwilliam@example.com,2024-10-15,2024-10-16,PROD723,Innovative leadingedge collaboration,Sports,North,Detroit,1.0,270.18,0.05,256.67,Apple Pay,New,
ORD004818,CUST00485,Timothy Herrera,chloe69@example.net,2023-10-03,2023-10-10,PROD374,Networked background interface,Sports,Central,Dallas,1.0,31.38,0.0,31.38,,New,
ORD004819,CUST00312,Joe Hall,nboyd@example.net,2024-01-08,2024-01-18,PROD411,Proactive logistical structure,Electronics,West,Los Angeles,8.0,367.66,0.1,2647.15,Credit Card,Returning,3.0
ORD004820,CUST00476,Ryan Castro,williamsstephen@example.org,2024-06-17,2024-06-28,PROD998,Right-sized interactive toolset,CLOTHING,East,New York,1.0,263.15,0.0,263.15,Apple Pay,Returning,1.0
ORD004821,CUST01094,William Johnson,,2023-09-12,2023-09-19,PROD384,De-engineered value-added Graphical User Interface,Electronics,South,Atlanta,6.0,477.33,0.0,2863.98,PayPal,Returning,1.0
ORD004822,CUST01033,Jennifer Newman,allenpaula@example.net,2024-08-22,2024-08-27,PROD577,Horizontal grid-enabled artificial intelligence,Home & Garden,West,Seattle,2.0,475.44,0.0,950.88,PAYPAL,New,4.0
ORD004823,CUST01112,Ashley Simmons,hharvey@example.com,2024-08-07,2024-08-09,PROD259,Robust bifurcated groupware,Home & Garden,Central,Kansas City,1.0,257.03,0.15,218.48,,Returning,2.0
ORD004824,CUST00804,Sandra Wilson PhD,amy22@example.com,2023-03-10,2023-03-15,PROD119,Cross-platform neutral methodology,Home & Garden,East,Washington DC,-7.0,295.48,0.1,-1861.52,Credit Card,Returning,
ORD004825,CUST01141,Kelly Price,umcguire@example.net,2024-12-11,2024-12-18,PROD546,Open-source static parallelism,Clothing,West,Portland,8.0,9.17,0.0,73.36,PayPal,Returning,5.0
ORD004826,CUST00061,Sharon Roberts,sarah96@example.org,2023-05-25,2023-05-31,PROD255,Synchronized system-worthy approach,Electronics,East,New York,3.0,303.63,0.15,774.26,credit card,New,3.0
ORD004827,CUST00151,Melissa Lee,orich@example.net,2024-06-17,2024-06-23,PROD485,Compatible stable instruction set,electronics,West,Portland,4.0,256.23,0.1,922.43,PayPal,Returning,1.0
ORD004828,CUST00217,Jenna Williams,jcarrillo@example.org,2024-04-05,2024-04-08,PROD614,Configurable analyzing encryption,Sports,North,Detroit,8.0,65.57,0.0,524.56,,New,5.0
ORD004829,CUST00431,Justin Day,jessica99@example.com,2024-10-10,2024-10-21,PROD577,Multi-channeled modular focus group,Books,South,New Orleans,3.0,228.17,0.2,547.61,credit card,Returning,5.0
ORD004830,CUST00447,Michael Robinson,carl55@example.net,2023-04-22,2023-05-02,PROD471,Mandatory zero administration system engine,Sports,East,Boston,6.0,102.41,0.0,614.46,PayPal,Returning,5.0
ORD004831,CUST00357,Chris Poole,,2023-09-21,2023-10-01,PROD912,Persevering global matrices,Books,West,Los Angeles,4.0,51.51,0.2,164.83,PAYPAL,Returning,5.0
ORD004832,CUST01069,Kenneth Gonzalez,amanda95@example.net,2024-10-21,2024-10-23,PROD182,Grass-roots bifurcated utilization,CLOTHING,East,Philadelphia,4.0,323.77,0.15,1100.82,,Returning,
ORD004833,CUST00208,John Smith,stevenstevens@example.org,2024-03-28,2024-04-01,PROD712,Robust bifurcated standardization,Electronics,East,Boston,1.0,353.05,0.0,353.05,,New,
ORD004834,CUST00042,Bethany Leonard,timothy91@example.org,2023-10-06,2023-10-07,PROD275,Virtual encompassing open architecture,Electronics,Central,Denver,7.0,107.82,0.1,679.27,Credit Card,Returning,4.0
ORD004835,CUST00115,Madeline Smith,hinesbrandi@example.org,2024-04-10,2024-04-18,PROD123,Ameliorated non-volatile middleware,Electronics,East,New York,1.0,261.36,0.0,261.36,Debit Card,Returning,4.0
ORD004836,CUST01160,Alexandria Hall,zachary21@example.net,2023-03-12,2023-03-20,PROD767,Self-enabling bandwidth-monitored architecture,Electronics,North,Milwaukee,8.0,269.77,0.0,2158.16,PAYPAL,New,4.0
ORD004837,CUST00370,Christina Sanchez,bobby54@example.com,2023-10-13,2023-10-25,PROD381,Cross-platform contextually-based conglomeration,electronics,Central,Dallas,2.0,306.69,0.1,552.04,Debit Card,VIP,3.0
ORD004838,CUST01097,Michelle Garcia,chasekimberly@example.net,2024-02-15,,PROD260,Visionary holistic forecast,Electronics,West,Portland,7.0,466.7,0.0,3266.9,PAYPAL,Returning,2.0
ORD004839,CUST00689,Michael Smith,ajones@example.com,2024-02-16,2024-02-22,PROD768,Multi-layered real-time definition,Clothing,West,Portland,-8.0,535.32,0.1,-3854.3,Apple Pay,Returning,1.0
ORD004840,CUST00994,Robert Schmitt,jimmyandrews@example.net,2024-05-23,2024-06-03,PROD452,Total stable algorithm,CLOTHING,West,Portland,-4.0,390.96,0.0,-1563.84,Debit Card,New,
ORD004841,CUST00222,Carrie Turner,uscott@example.com,2023-03-18,2023-03-29,PROD635,Networked bifurcated matrix,CLOTHING,North,Minneapolis,1.0,365.41,0.1,328.87,Apple Pay,New,
ORD004842,CUST00176,Christian Vasquez MD,pdawson@example.net,2023-01-01,2023-01-05,PROD449,Re-engineered mission-critical approach,electronics,North,Chicago,1.0,275.48,0.2,220.38,,New,4.0
ORD004843,CUST00565,Sandra Alvarado,ofoster@example.org,2024-09-15,2024-09-22,PROD296,Vision-oriented transitional productivity,Electronics,Central,Kansas City,5.0,196.72,0.0,983.6,credit card,Returning,1.0
ORD004844,CUST00074,Antonio Hoffman,paulaustin@example.net,2023-08-27,2023-09-03,PROD848,Advanced full-range policy,Electronics,South,New Orleans,6.0,289.65,0.2,1390.32,Apple Pay,VIP,5.0
ORD004845,CUST00621,Dr. Chase Holmes PhD,laurenhernandez@example.net,2024-03-13,2024-03-22,PROD327,Digitized value-added approach,Electronics,South,Atlanta,2.0,177.94,0.2,284.7,Credit Card,VIP,4.0
ORD004846,CUST01072,Sheri Scott,jacob64@example.com,2023-11-14,2023-11-17,PROD795,Horizontal zero tolerance policy,Home & Garden,West,Portland,8.0,561.25,0.0,4490.0,Debit Card,Returning,
ORD004847,CUST00684,Robert Stout,zphillips@example.com,2023-10-10,2023-10-18,PROD691,Multi-channeled optimal parallelism,Clothing,West,Seattle,2.0,401.81,0.15,683.08,Apple Pay,Returning,3.0
ORD004848,CUST00284,Kenneth Mayer,dturner@example.net,2023-06-23,2023-07-02,PROD239,Future-proofed global monitoring,Electronics,East,Philadelphia,3.0,168.26,0.2,403.82,credit card,Returning,2.0
ORD004849,CUST00506,Stacy George,dcline@example.net,2023-04-18,2023-04-30,PROD163,Multi-channeled grid-enabled product,home & garden,Central,Nashville,1.0,68.7,0.0,68.7,PayPal,New,4.0
ORD004850,CUST00288,Angelica Walker,nicholasanthony@example.org,2024-09-30,2024-10-11,PROD816,Progressive interactive archive,CLOTHING,West,Seattle,-3.0,556.5,0.0,-1669.5,Apple Pay,New,
ORD004851,CUST00458,Richard Schroeder,jeanetteholt@example.org,2024-09-29,2024-10-01,PROD246,Open-source tangible success,Electronics,South,Miami,7.0,348.76,0.1,2197.19,Apple Pay,New,4.0
ORD004852,CUST00995,Todd Reed,david79@example.net,2023-01-03,2023-01-15,PROD595,Function-based attitude-oriented analyzer,electronics,West,San Francisco,3.0,75.17,0.2,180.41,Credit Card,Returning,1.0
ORD004853,CUST00750,Robert Underwood,mramsey@example.org,2024-02-07,2024-02-12,PROD846,Configurable encompassing adapter,Electronics,West,Seattle,8.0,570.01,0.0,4560.08,Credit Card,New,
ORD004854,CUST00562,Mary Oneill,linda60@example.net,2023-10-23,2023-11-04,PROD310,User-centric zero-defect implementation,Sports,South,Miami,6.0,339.18,0.05,1933.33,,New,
ORD004855,CUST00298,Ronald Hester,sjohnson@example.net,2023-03-21,2023-03-25,PROD399,Fully-configurable modular productivity,Home & Garden,East,Washington DC,3.0,135.48,0.0,406.44,credit card,Returning,3.0
ORD004856,CUST01053,Michelle Melendez,tina61@example.net,2023-05-17,2023-05-22,PROD719,Advanced fault-tolerant architecture,Books,North,Milwaukee,1.0,456.03,0.0,456.03,,Returning,5.0
ORD004857,CUST00333,Shannon Perez,yduncan@example.com,2024-12-16,2024-12-19,PROD875,Managed bifurcated open architecture,Home & Garden,North,Minneapolis,2.0,48.04,0.15,81.67,PAYPAL,VIP,2.0
ORD004858,CUST00334,James Peters,baileyjeffrey@example.net,2023-11-08,2023-11-09,PROD962,Optimized impactful synergy,Books,South,Houston,7.0,505.54,0.2,2831.02,,Returning,4.0
ORD004859,CUST00794,Robert Taylor,annegood@example.com,2023-04-17,2023-04-19,PROD692,Future-proofed zero tolerance flexibility,Electronics,Central,Dallas,8.0,141.26,0.05,1073.58,Apple Pay,Returning,5.0
ORD004860,CUST00132,Erika Castaneda,morganangela@example.org,2024-01-25,2024-01-28,PROD142,Customer-focused 24/7 workforce,Clothing,West,Los Angeles,8.0,61.28,0.0,490.24,Debit Card,VIP,1.0
ORD004861,CUST00253,Olivia Young,dodsonnicole@example.com,2023-03-16,2023-03-27,PROD512,Adaptive bi-directional success,Books,South,New Orleans,3.0,55.69,0.0,167.07,Apple Pay,New,
ORD004862,CUST00296,Evan Gonzalez,justin82@example.com,2023-07-28,2023-08-02,PROD386,Secured bi-directional superstructure,home & garden,West,Portland,,334.72,0.0,1004.16,PayPal,Returning,
ORD004863,CUST00510,Dr. Deanna Peterson MD,wparker@example.net,2023-01-18,2023-01-25,PROD614,Programmable transitional info-mediaries,Electronics,North,Detroit,7.0,309.86,0.05,2060.57,Credit Card,VIP,
ORD004864,CUST01037,Heather Larson,jonesdominic@example.org,2024-05-19,2024-05-28,PROD841,Vision-oriented grid-enabled product,Books,East,Boston,3.0,414.0,0.1,1117.8,Debit Card,Returning,4.0
ORD004865,CUST00137,Randall Shaw,gmartinez@example.com,2023-05-01,2023-05-07,PROD590,Networked discrete artificial intelligence,Electronics,East,Boston,3.0,425.71,0.05,1213.27,Apple Pay,Returning,3.0
ORD004866,CUST00322,Darrell Riddle,danielgregory@example.com,2024-05-17,2024-05-24,PROD525,Persevering bi-directional utilization,Sports,South,Atlanta,8.0,140.83,0.2,901.31,Apple Pay,New,1.0
ORD004867,CUST00549,Samantha Grant,dianaoconnor@example.org,2023-07-26,2023-08-01,PROD865,Focused methodical utilization,Sports,East,Boston,8.0,406.69,0.15,2765.49,PAYPAL,Returning,4.0
ORD004868,CUST00646,Samantha Jordan,michaelhale@example.net,2024-05-07,2024-05-16,PROD511,Programmable bifurcated definition,Sports,West,Seattle,5.0,315.43,0.0,1577.15,PAYPAL,New,2.0
ORD004869,CUST00727,Ryan Tran,timothy87@example.org,2023-05-27,2023-06-06,PROD511,Reverse-engineered tertiary knowledgebase,Clothing,Central,Nashville,2.0,13880.56,0.15,213.13,Credit Card,VIP,
ORD004870,CUST00302,Matthew Matthews,gloveramanda@example.org,2024-12-04,2024-12-05,PROD959,Quality-focused optimizing artificial intelligence,CLOTHING,East,Philadelphia,-7.0,503.49,0.15,-2995.77,Debit Card,New,2.0
ORD004871,CUST00581,Kimberly Mcintyre,stephaniepowell@example.net,2023-06-12,2023-06-20,PROD443,Implemented bi-directional hierarchy,Home & Garden,West,Los Angeles,7.0,566.77,0.0,3967.39,PayPal,Returning,5.0
ORD004872,CUST00089,Jared Smith,hsanchez@example.net,2023-05-28,,PROD412,Phased tangible attitude,Books,West,Los Angeles,-8.0,384.78,0.0,-3078.24,,New,5.0
ORD004873,CUST00204,Julie Choi,bdiaz@example.org,2023-10-21,2023-11-02,PROD117,Inverse multi-state Internet solution,Electronics,East,Boston,8.0,422.59,0.2,2704.58,Apple Pay,VIP,3.0
ORD004874,CUST00246,Larry Greer DDS,gravesbrian@example.com,2024-10-03,2024-10-07,PROD389,Intuitive non-volatile info-mediaries,electronics,East,Washington DC,3.0,62.03,0.1,167.48,Apple Pay,New,
ORD004875,CUST00363,Christopher Ross,ypatterson@example.com,2024-08-27,2024-08-29,PROD532,Profound regional emulation,Sports,East,New York,7.0,34.93,0.15,207.83,,Returning,4.0
ORD004876,CUST01113,Erica Sawyer,sierrajohnson@example.net,2023-11-06,2023-11-10,PROD724,Organic system-worthy orchestration,electronics,West,San Francisco,2.0,534.56,0.2,855.3,Apple Pay,New,
ORD004877,CUST00239,Kaitlin Riley,hallteresa@example.com,2023-04-16,2023-04-21,PROD868,Innovative motivating time-frame,Clothing,Central,Nashville,3.0,395.89,0.2,950.14,PayPal,VIP,2.0
ORD004878,CUST00146,Jacob Middleton,peter80@example.org,2024-03-14,2024-03-22,PROD360,Fundamental zero-defect secured line,Electronics,South,New Orleans,5.0,163.88,0.05,778.43,Credit Card,Returning,4.0
ORD004879,CUST00957,Thomas Daniels,,2023-11-22,2023-12-04,PROD821,Decentralized even-keeled time-frame,Sports,South,Atlanta,8.0,65.09,0.0,520.72,PayPal,Returning,5.0
ORD004880,CUST00869,Patricia Atkinson,woodjason@example.com,2023-12-10,2023-12-14,PROD434,Profit-focused dynamic task-force,Sports,East,Boston,-5.0,75.97,0.2,-303.88,PAYPAL,Returning,
ORD004881,CUST00144,Crystal Evans,whitelaura@example.com,2024-12-26,2024-12-29,PROD258,Sharable grid-enabled benchmark,Home & Garden,North,Chicago,-6.0,478.23,0.0,-2869.38,Credit Card,VIP,3.0
ORD004882,CUST00560,Dr. Paul Howard DDS,bennetthaley@example.net,2023-06-04,2023-06-12,PROD583,Re-contextualized eco-centric infrastructure,home & garden,East,Philadelphia,8.0,404.02,0.0,3232.16,credit card,Returning,5.0
ORD004883,CUST00687,Ronald Price,lisaanderson@example.com,2024-12-25,2025-01-05,PROD400,Reduced transitional standardization,Clothing,North,Chicago,6.0,97.95,0.0,587.7,Apple Pay,New,1.0
ORD004884,CUST00621,Robert Stanley,vdavila@example.net,2023-05-29,2023-06-07,PROD279,Customizable bifurcated implementation,Electronics,South,New Orleans,3.0,104.65,0.0,313.95,PayPal,New,5.0
ORD004885,CUST01002,Jasmine Edwards,,2023-12-04,2023-12-07,PROD982,Re-engineered multi-state hub,electronics,East,Washington DC,6.0,525.38,0.2,2521.82,PAYPAL,Returning,5.0
ORD004886,CUST00505,William Brown,bcastillo@example.org,2024-12-24,2024-12-26,PROD299,Inverse content-based database,Home & Garden,North,Chicago,7.0,110.91,0.15,659.91,PayPal,Returning,1.0
ORD004887,CUST00019,Matthew Bradshaw,cynthiamorales@example.com,2024-05-22,2024-05-27,PROD810,Business-focused 24hour functionalities,Sports,North,Detroit,3.0,78.83,0.0,236.49,Apple Pay,Returning,3.0
ORD004888,CUST00386,Nicole Reid,pmartin@example.com,2024-01-06,2024-01-12,PROD820,Face-to-face clear-thinking customer loyalty,Books,West,Los Angeles,6.0,234.51,0.15,1196.0,credit card,New,3.0
ORD004889,CUST01128,Dawn Patterson,harmonmaxwell@example.net,2024-09-26,2024-10-08,PROD466,Versatile upward-trending hierarchy,electronics,West,Seattle,1.0,349.84,0.0,349.84,PAYPAL,New,2.0
ORD004890,CUST00746,Kristen Fox,amywalsh@example.org,2023-05-18,2023-05-30,PROD968,Profit-focused analyzing secured line,Sports,West,Portland,-2.0,37.57,0.0,-75.14,PayPal,Returning,4.0
ORD004891,CUST00602,Seth Lee,schwartzrachel@example.org,2024-07-20,2024-07-31,PROD107,Fundamental interactive service-desk,Home & Garden,West,Portland,8.0,440.43,0.05,3347.27,Debit Card,VIP,5.0
ORD004892,CUST00918,Logan Hodge,,2023-06-25,2023-06-28,PROD549,Synergized 5thgeneration knowledge user,Clothing,West,Portland,6.0,214.01,0.0,1284.06,Credit Card,Returning,1.0
ORD004893,CUST00631,Dr. Samantha Collier,patricia80@example.net,2024-05-19,2024-05-30,PROD160,Customizable incremental portal,Electronics,South,Miami,4.0,393.23,0.15,1336.98,Apple Pay,VIP,3.0
ORD004894,CUST00477,Tina Beck,scott60@example.net,2024-06-03,2024-06-10,PROD528,Assimilated composite attitude,Books,South,Atlanta,7.0,561.26,0.15,3339.5,Credit Card,Returning,3.0
ORD004895,CUST00828,Daniel Shelton,lpowell@example.org,2023-10-31,2023-11-04,PROD671,Multi-channeled intangible service-desk,Sports,North,Milwaukee,1.0,210.43,0.0,210.43,Debit Card,New,
ORD004896,CUST00571,Keith Berry,keith72@example.net,2023-02-07,2023-02-08,PROD296,Reduced logistical core,Sports,South,Atlanta,3.0,535.5,0.0,1606.5,Apple Pay,New,
ORD004897,CUST01189,Noah Rodgers,marie39@example.org,2023-06-10,2023-06-12,PROD107,Function-based 3rdgeneration encryption,Electronics,West,Seattle,3.0,65.81,0.15,167.82,Apple Pay,New,2.0
ORD004898,CUST01165,Virginia Buck,ricardo77@example.net,2024-01-08,2024-01-10,PROD709,Object-based maximized database,Clothing,Central,Kansas City,1.0,479.6,0.15,407.66,Debit Card,New,
ORD004899,CUST01003,Christopher Smith,,2024-01-23,2024-01-31,PROD620,Horizontal dynamic projection,Clothing,West,Seattle,4.0,281.97,0.15,958.7,Credit Card,Returning,2.0
ORD004900,CUST00393,Holly James,reneeallen@example.org,2023-03-07,2023-03-17,PROD588,Monitored composite model,home & garden,North,Detroit,5.0,162.56,0.15,690.88,Credit Card,New,4.0
ORD004901,CUST00152,Donald Cohen,sarah45@example.com,2023-06-08,2023-06-14,PROD786,Advanced hybrid paradigm,Clothing,East,Boston,3.0,523.59,0.05,1492.23,credit card,Returning,2.0
ORD004902,CUST00237,Danielle Roy,lmueller@example.net,2024-06-04,2024-06-08,PROD926,Synergized zero administration capacity,home & garden,Central,Nashville,5.0,197.26,0.1,887.67,PayPal,Returning,
ORD004903,CUST00156,Brandi Valentine,amcconnell@example.net,2024-03-09,2024-03-18,PROD577,Mandatory logistical hardware,Books,North,Detroit,1.0,44.43,0.0,44.43,PayPal,New,1.0
ORD004904,CUST00332,Megan West MD,valdezrodney@example.net,2023-11-22,2023-11-27,PROD259,Switchable 3rdgeneration approach,Sports,North,Chicago,4.0,387.19,0.15,1316.45,PayPal,Returning,
ORD004905,CUST00574,Richard Walker,michaelgonzalez@example.org,2023-08-16,2023-08-25,PROD426,Optional 5thgeneration moderator,Sports,East,New York,4.0,186.25,0.05,707.75,Apple Pay,Returning,3.0
ORD004906,CUST00524,Jose Archer,lmejia@example.com,2024-10-17,2024-10-24,PROD514,Enhanced optimal project,Books,South,Atlanta,2.0,231.31,0.1,416.36,Credit Card,New,2.0
ORD004907,CUST00202,Dorothy Valdez,karawoodard@example.net,2023-12-30,2024-01-05,PROD374,Triple-buffered 6thgeneration matrices,Home & Garden,Central,Kansas City,6.0,591.05,0.1,3191.67,credit card,VIP,3.0
ORD004908,CUST00144,Mary Perkins,betty82@example.org,2024-07-22,2024-07-28,PROD183,Centralized background knowledge user,Electronics,Central,Kansas City,2.0,78.59,0.2,125.74,Credit Card,VIP,
ORD004909,CUST01177,Jose Lee,sherri42@example.com,2024-10-25,2024-11-02,PROD778,De-engineered attitude-oriented ability,Home & Garden,West,Los Angeles,-6.0,567.65,0.2,-2724.72,credit card,Returning,2.0
ORD004910,CUST00004,Jason Gibson,garciatammy@example.net,2024-03-23,2024-03-29,PROD659,Focused national protocol,CLOTHING,North,Detroit,3.0,393.54,0.0,1180.62,credit card,Returning,1.0
