order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating,is_shipped,is_price_outlier,is_return,order_year,order_month,order_quarter,order_month_name,order_day_of_week,revenue_per_unit,customer_ltv
ORD005573,CUST00386,James Davidson,matthewboyle@example.org,2024-08-02,2024-08-05 00:00:00.000000000,PROD113,Quality-focused fault-tolerant instruction set,Books,North,Minneapolis,1,478.91,0.1,431.02,PayPal,New,5.0,1,0,0,2024,8,3,Aug,Friday,431.02,7859.82
ORD005574,CUST00404,Robert Thompson,bradley37@example.com,2023-02-27,2023-03-10 00:00:00.000000000,PROD902,Switchable optimizing neural-net,Home & Garden,East,Boston,1,518.67,0.0,518.67,PayPal,New,3.0,1,0,0,2023,2,1,Feb,Monday,518.67,2995.79
ORD005575,CUST00397,Johnathan Yu,ronaldavery@example.com,2024-06-09,2024-06-17 00:00:00.000000000,PROD302,Re-contextualized multimedia ability,Electronics,North,Chicago,5,108.51,0.1,488.3,Credit Card,New,4.0,1,0,0,2024,6,2,Jun,Sunday,97.66,5261.32
ORD005576,CUST01127,Thomas Scott,nicholsangela@example.net,2024-10-04,2024-10-10 00:00:00.000000000,PROD368,Centralized systemic analyzer,Electronics,Central,Kansas City,2,441.99,0.05,839.78,Credit Card,Returning,3.0,1,0,0,2024,10,4,Oct,Friday,419.89,5717.96
ORD005577,CUST00476,Melissa Pierce,smithderek@example.com,2024-03-13,2024-03-18 00:00:00.000000000,PROD809,Versatile attitude-oriented installation,Electronics,South,Houston,3,420.39,0.05,1198.11,PayPal,New,2.0,1,0,0,2024,3,1,Mar,Wednesday,399.37,6051.26
ORD005578,CUST00058,Luke Wilcox,travis93@example.com,2023-01-22,2023-02-03 00:00:00.000000000,PROD751,Re-engineered transitional attitude,Sports,Central,Nashville,4,287.42,0.1,1034.71,Debit Card,Returning,4.0,1,0,0,2023,1,1,Jan,Sunday,253.7,5734.34
ORD005579,CUST01008,Catherine Stewart,amandastone@example.net,2024-10-06,2024-10-18 00:00:00.000000000,PROD448,Mandatory content-based time-frame,Books,South,Houston,3,401.8,0.1,2892.96,PayPal,Returning,1.0,1,0,0,2024,10,4,Oct,Sunday,736.12,5835.64
ORD005580,CUST00653,John Dixon,villegasgerald@example.org,2024-01-18,2024-01-23 00:00:00.000000000,PROD897,Proactive directional synergy,Home & Garden,South,Atlanta,4,263.77,0.0,1055.08,PayPal,New,2.0,1,0,0,2024,1,1,Jan,Thursday,263.77,5320.200000000001
ORD005581,CUST00480,Juan Hall,gcortez@example.net,2023-12-11,2023-12-21 00:00:00.000000000,PROD135,Open-architected heuristic moratorium,Clothing,North,Minneapolis,3,131.95,0.2,316.68,Credit Card,Returning,3.0,1,0,0,2023,12,4,Dec,Monday,105.56,4413.58
ORD005583,CUST00818,Jill Kelly,unknown,2023-04-14,2023-04-26 00:00:00.000000000,PROD510,User-friendly needs-based utilization,Home & Garden,South,Houston,3,536.26,0.0,1608.78,Debit Card,Returning,3.0,1,0,0,2023,4,2,Apr,Friday,536.26,3837.61
ORD005585,CUST00826,Joshua Mendez,unknown,2024-08-18,2024-08-30 00:00:00.000000000,PROD358,Organized radical budgetary management,Books,South,New Orleans,1,166.01,0.2,132.81,Debit Card,New,3.0,1,0,0,2024,8,3,Aug,Sunday,132.81,3237.75
ORD005586,CUST01183,Kaylee Smith,kennedyoscar@example.com,2023-07-01,2023-07-09 00:00:00.000000000,PROD209,Front-line homogeneous matrix,Electronics,South,Houston,1,475.05,0.2,380.04,PayPal,New,1.0,1,0,0,2023,7,3,Jul,Saturday,380.04,7965.88
ORD005587,CUST00151,Dustin Zavala,hwalls@example.org,2024-10-03,2024-10-10 00:00:00.000000000,PROD400,Organic background project,Home & Garden,North,Chicago,6,531.39,0.0,3188.34,Debit Card,Returning,4.0,1,0,0,2024,10,4,Oct,Thursday,531.39,5717.89
ORD005588,CUST01126,Aaron Harvey,sharon34@example.net,2024-05-05,2024-05-11 00:00:00.000000000,PROD899,Re-contextualized interactive extranet,Clothing,East,Boston,5,366.26,0.0,1831.3,PayPal,Returning,1.0,1,0,0,2024,5,2,May,Sunday,366.26,7632.08
ORD005589,CUST00457,Jeffrey Stephenson,nguyenmelissa@example.net,2024-02-20,2024-02-26 00:00:00.000000000,PROD536,Versatile 4thgeneration data-warehouse,Sports,Central,Kansas City,6,156.32,0.05,891.02,Debit Card,VIP,5.0,1,0,0,2024,2,1,Feb,Tuesday,148.5,11120.7
ORD005590,CUST00041,Maria Collins,nathanlewis@example.net,2023-07-04,2023-07-11 00:00:00.000000000,PROD892,Operative non-volatile interface,Electronics,South,Miami,2,44.29,0.0,88.58,Apple Pay,New,3.0,1,0,0,2023,7,3,Jul,Tuesday,44.29,4154.679999999999
ORD005591,CUST00997,Richard Johnson,william76@example.com,2023-11-21,2023-11-25 00:00:00.000000000,PROD943,Enhanced well-modulated model,Home & Garden,West,Portland,2,567.95,0.2,908.72,Credit Card,New,4.0,1,0,0,2023,11,4,Nov,Tuesday,454.36,2608.45
ORD005592,CUST00562,Kathryn Smith,lisa42@example.net,2024-10-31,2024-11-10 00:00:00.000000000,PROD330,Inverse non-volatile infrastructure,Sports,West,Portland,2,404.25,0.0,808.5,Debit Card,VIP,1.0,1,0,0,2024,10,4,Oct,Thursday,404.25,8686.35
ORD005593,CUST00959,Theresa Stewart,iwilkins@example.net,2023-09-30,2023-10-02 00:00:00.000000000,PROD334,Persistent national leverage,Electronics,Central,Kansas City,5,80.18,0.1,360.81,Credit Card,New,3.0,1,0,0,2023,9,3,Sep,Saturday,72.16,1448.03
ORD005594,CUST00637,William Smith,unknown,2023-03-29,2023-04-01 00:00:00.000000000,PROD864,Ergonomic multi-state initiative,Sports,West,San Francisco,5,54.27,0.15,230.65,Apple Pay,VIP,2.0,1,0,0,2023,3,1,Mar,Wednesday,46.13,11781.61
ORD005595,CUST00572,Danielle Mcclure,danielle29@example.com,2024-02-19,2024-02-21 00:00:00.000000000,PROD562,Public-key contextually-based projection,Sports,Central,Dallas,7,355.08,0.2,1988.45,PayPal,Returning,1.0,1,0,0,2024,2,1,Feb,Monday,284.06,1988.45
ORD005596,CUST00545,Jeffrey Brooks,amber50@example.net,2024-12-25,2024-12-28 00:00:00.000000000,PROD786,Mandatory human-resource capability,Home & Garden,West,Seattle,8,206.34,0.0,1650.72,Credit Card,VIP,2.0,1,0,0,2024,12,4,Dec,Wednesday,206.34,7990.38
ORD005597,CUST01036,Sara Taylor,dhernandez@example.org,2024-05-13,2024-05-20 00:00:00.000000000,PROD982,Multi-tiered multi-state intranet,Electronics,North,Detroit,2,294.73,0.0,589.46,Credit Card,Returning,2.0,1,0,0,2024,5,2,May,Monday,294.73,4659.68
ORD005598,CUST01020,Sabrina Stevenson,alanespinoza@example.net,2023-12-24,2024-01-03 00:00:00.000000000,PROD813,Reactive zero administration knowledge user,Electronics,West,San Francisco,8,137.53,0.0,1100.24,PayPal,Returning,3.0,1,0,0,2023,12,4,Dec,Sunday,137.53,13104.29
ORD005599,CUST00753,Alicia Bailey,jeremygriffin@example.net,2024-01-21,2024-01-22 00:00:00.000000000,PROD873,Virtual 4thgeneration collaboration,Books,West,Seattle,2,201.62,0.15,342.75,Debit Card,New,2.0,1,0,0,2024,1,1,Jan,Sunday,171.38,714.24
ORD005600,CUST00510,William Chavez,calderonjennifer@example.net,2023-03-03,2023-03-13 00:00:00.000000000,PROD328,Optional logistical intranet,Home & Garden,Central,Denver,7,595.82,0.0,4170.74,Debit Card,Returning,4.0,1,0,0,2023,3,1,Mar,Friday,595.82,11963.630000000001
ORD005601,CUST01164,Angela Williams,ydixon@example.org,2024-12-11,2024-12-21 00:00:00.000000000,PROD825,Profound radical functionalities,Sports,Central,Nashville,-8,135.02,0.0,-1080.16,PayPal,Returning,3.0,1,0,1,2024,12,4,Dec,Wednesday,135.02,6901.02
ORD005602,CUST00312,Bradley Moon,kimberlyrobertson@example.org,2024-07-13,2024-07-19 00:00:00.000000000,PROD114,Multi-lateral client-driven hub,Sports,West,Seattle,4,184.83,0.0,739.32,PayPal,New,4.0,1,0,0,2024,7,3,Jul,Saturday,184.83,5012.43
ORD005603,CUST01030,Steven Diaz,ewilson@example.com,2024-12-17,2024-12-19 00:00:00.000000000,PROD959,Robust mobile help-desk,Home & Garden,Central,Dallas,-6,456.73,0.2,-2192.3,Debit Card,Returning,1.0,1,0,1,2024,12,4,Dec,Tuesday,365.38,1795.29
ORD005604,CUST00039,Richard Hunter,bryan43@example.org,2024-07-22,2024-07-25 00:00:00.000000000,PROD473,Business-focused stable ability,Electronics,West,Portland,4,269.95,0.15,917.83,PayPal,VIP,3.0,1,0,0,2024,7,3,Jul,Monday,229.46,9047.92
ORD005605,CUST00576,Sonya Sherman,levineregina@example.com,2023-10-23,2023-11-01 00:00:00.000000000,PROD580,Secured intangible knowledgebase,Sports,West,San Francisco,7,431.89,0.0,3023.23,Debit Card,New,4.0,1,0,0,2023,10,4,Oct,Monday,431.89,8673.9
ORD005606,CUST00741,Theresa Baldwin,edwardhoffman@example.org,2023-10-15,2023-10-22 00:00:00.000000000,PROD906,Expanded non-volatile hardware,Clothing,North,Chicago,1,432.87,0.2,346.3,PayPal,Returning,2.0,1,0,0,2023,10,4,Oct,Sunday,346.3,2200.96
ORD005607,CUST00131,Michelle Allen,ortiztracy@example.com,2023-06-14,2023-06-15 00:00:00.000000000,PROD114,Reverse-engineered eco-centric contingency,Clothing,North,Minneapolis,1,572.97,0.1,515.67,Credit Card,New,3.0,1,0,0,2023,6,2,Jun,Wednesday,515.67,3354.25
ORD005608,CUST00251,Erica Hansen,jenniferboyd@example.org,2024-12-22,2025-01-02 00:00:00.000000000,PROD205,Seamless client-server project,Electronics,Central,Dallas,3,473.1,0.0,1419.3,Debit Card,Returning,2.0,1,0,0,2024,12,4,Dec,Sunday,473.1,4013.34
ORD005609,CUST00486,Brandon Davis,jessesalas@example.org,2023-01-02,2023-01-07 00:00:00.000000000,PROD325,Phased multi-state access,Sports,Central,Nashville,4,195.06,0.2,624.19,Credit Card,Returning,3.0,1,0,0,2023,1,1,Jan,Monday,156.05,6238.82
ORD005610,CUST00371,Melissa Reyes,pamela26@example.org,2023-05-21,2023-05-27 00:00:00.000000000,PROD902,Multi-lateral incremental moratorium,Home & Garden,West,Seattle,8,211.88,0.15,1440.78,Apple Pay,Returning,2.0,1,0,0,2023,5,2,May,Sunday,180.1,9620.86
ORD005611,CUST00244,Mrs. Kathryn Foster,philiptaylor@example.com,2023-05-14,2023-05-16 00:00:00.000000000,PROD275,Re-engineered motivating matrix,Clothing,East,Philadelphia,2,459.87,0.1,827.77,Apple Pay,New,3.0,1,0,0,2023,5,2,May,Sunday,413.88,5839.789999999999
ORD005612,CUST00952,Alexis Spencer,brenda78@example.org,2024-10-30,2024-11-05 00:00:00.000000000,PROD722,Pre-emptive intangible hardware,Books,East,Philadelphia,1,198.84,0.0,198.84,Credit Card,Returning,3.0,1,0,0,2024,10,4,Oct,Wednesday,198.84,8526.13
ORD005613,CUST01095,Curtis Rasmussen,kristi50@example.net,2024-12-28,2025-01-02 00:00:00.000000000,PROD732,Visionary tangible implementation,Electronics,North,Chicago,1,51.78,0.1,46.6,Apple Pay,New,4.0,1,0,0,2024,12,4,Dec,Saturday,46.6,9665.58
ORD005614,CUST01043,Tonya Perez,hannah18@example.net,2024-01-21,2024-02-02 00:00:00.000000000,PROD374,Versatile human-resource hardware,Clothing,South,Atlanta,6,461.3,0.15,2352.63,Debit Card,Returning,3.0,1,0,0,2024,1,1,Jan,Sunday,392.1,6972.4800000000005
ORD005615,CUST00604,Thomas Johnson,lovesarah@example.com,2023-10-14,2023-10-24 00:00:00.000000000,PROD256,Implemented directional encoding,Home & Garden,South,Miami,1,299.88,0.0,299.88,Apple Pay,New,1.0,1,0,0,2023,10,4,Oct,Saturday,299.88,1746.67
ORD005616,CUST00976,John Garcia,winterszachary@example.org,2024-04-09,2024-04-13 00:00:00.000000000,PROD289,Triple-buffered high-level task-force,Books,West,Los Angeles,6,31.94,0.0,191.64,Credit Card,VIP,3.0,1,0,0,2024,4,2,Apr,Tuesday,31.94,4462.05
ORD005617,CUST00272,Kayla Diaz,williamsamy@example.net,2024-06-16,2024-06-19 00:00:00.000000000,PROD929,Re-contextualized exuding access,Home & Garden,East,New York,-8,440.49,0.2,-2819.14,Credit Card,Returning,1.0,1,0,1,2024,6,2,Jun,Sunday,352.39,5052.85
ORD005618,CUST00036,Cheryl Thomas,gregoryfisher@example.org,2024-08-09,2024-08-11 00:00:00.000000000,PROD362,Distributed web-enabled synergy,Sports,East,Philadelphia,1,291.8,0.0,291.8,Debit Card,Returning,3.0,1,0,0,2024,8,3,Aug,Friday,291.8,4058.1099999999997
ORD005619,CUST00689,Jennifer James,jbaird@example.org,2023-02-09,2023-02-19 00:00:00.000000000,PROD939,Persistent leadingedge knowledgebase,Books,North,Chicago,5,403.66,0.05,1917.38,PayPal,Returning,2.0,1,0,0,2023,2,1,Feb,Thursday,383.48,3903.29
ORD005620,CUST00909,Chloe Santiago,millerjohn@example.org,2023-08-06,2023-08-13 00:00:00.000000000,PROD206,Focused background benchmark,Electronics,South,Atlanta,5,119.54,0.0,597.7,Debit Card,Returning,5.0,1,0,0,2023,8,3,Aug,Sunday,119.54,729.1
ORD005621,CUST00735,Logan Bowen,acevedokaren@example.com,2023-03-22,2023-04-03 00:00:00.000000000,PROD373,Organized national hardware,Books,East,Washington DC,1,565.38,0.1,508.84,Credit Card,Returning,3.0,1,0,0,2023,3,1,Mar,Wednesday,508.84,1993.1999999999998
ORD005622,CUST00871,James Ritter,ohansen@example.org,2023-03-28,2023-04-09 00:00:00.000000000,PROD392,Synergized 24/7 productivity,Electronics,North,Minneapolis,5,292.83,0.0,1464.15,Credit Card,Returning,3.0,1,0,0,2023,3,1,Mar,Tuesday,292.83,6997.43
ORD005623,CUST00842,Taylor Garcia,kathy38@example.net,2024-06-02,2024-06-12 00:00:00.000000000,PROD584,Polarized context-sensitive customer loyalty,Clothing,South,Houston,-4,385.68,0.05,-1465.58,Credit Card,Returning,1.0,1,0,1,2024,6,2,Jun,Sunday,366.4,16658.780000000002
ORD005624,CUST00039,James Fowler,cgarcia@example.org,2024-03-23,2024-04-02 00:00:00.000000000,PROD427,Synergized bi-directional project,Clothing,South,Houston,1,285.43,0.0,285.43,Credit Card,New,3.0,1,0,0,2024,3,1,Mar,Saturday,285.43,9047.92
ORD005625,CUST01021,Gary Morgan,levi50@example.org,2024-03-02,2024-03-12 00:00:00.000000000,PROD353,Persistent bottom-line infrastructure,Clothing,East,New York,6,542.39,0.0,3254.34,Credit Card,Returning,2.0,1,0,0,2024,3,1,Mar,Saturday,542.39,7298.39
ORD005626,CUST00215,Lisa Scott,fgarcia@example.com,2023-07-29,2023-08-01 00:00:00.000000000,PROD807,Versatile encompassing workforce,Electronics,West,Los Angeles,1,17.64,0.2,14.11,PayPal,Returning,1.0,1,0,0,2023,7,3,Jul,Saturday,14.11,5573.68
ORD005627,CUST00413,Miguel Drake,vargasrandy@example.com,2023-09-18,2023-09-25 00:00:00.000000000,PROD497,Open-architected fresh-thinking workforce,Home & Garden,South,Atlanta,6,277.94,0.05,1584.26,Apple Pay,Returning,2.0,1,0,0,2023,9,3,Sep,Monday,264.04,4106.27
ORD005628,CUST01142,Jerome Lozano,eric35@example.net,2024-06-05,2024-06-10 00:00:00.000000000,PROD882,Expanded foreground monitoring,Sports,North,Minneapolis,7,52.59,0.15,312.91,Apple Pay,Returning,2.0,1,0,0,2024,6,2,Jun,Wednesday,44.7,12552.19
ORD005629,CUST00704,Samantha Sanchez,williamowens@example.com,2024-06-07,2024-06-11 00:00:00.000000000,PROD736,User-centric mission-critical time-frame,Sports,North,Chicago,2,335.15,0.15,569.75,Debit Card,VIP,3.0,1,0,0,2024,6,2,Jun,Friday,284.88,7347.1
ORD005630,CUST00576,John Morgan,vanessa77@example.com,2024-05-27,2024-06-08 00:00:00.000000000,PROD141,Adaptive local toolset,Books,North,Minneapolis,2,330.99,0.0,661.98,PayPal,VIP,5.0,1,0,0,2024,5,2,May,Monday,330.99,8673.9
ORD005631,CUST00860,Megan Martin,jenniferwilson@example.com,2023-03-07,2023-03-12 00:00:00.000000000,PROD184,Implemented neutral knowledge user,Sports,South,Atlanta,5,222.37,0.15,945.07,Credit Card,VIP,3.0,1,0,0,2023,3,1,Mar,Tuesday,189.01,2273.97
ORD005632,CUST00693,Joseph Turner,nicolekim@example.org,2023-03-22,2023-03-24 00:00:00.000000000,PROD210,Fundamental scalable time-frame,Clothing,North,Minneapolis,7,425.05,0.1,2677.82,PayPal,Returning,3.0,1,0,0,2023,3,1,Mar,Wednesday,382.55,9366.61
ORD005633,CUST00952,Brian White,phillipsjacob@example.net,2024-04-05,2024-04-14 00:00:00.000000000,PROD281,Fundamental foreground secured line,Electronics,Central,Dallas,1,302.18,0.2,241.74,Debit Card,New,1.0,1,0,0,2024,4,2,Apr,Friday,241.74,8526.13
ORD005634,CUST00224,Jennifer Foster,brendan02@example.org,2023-12-25,2023-12-28 00:00:00.000000000,PROD549,Object-based 4thgeneration customer loyalty,Electronics,South,Houston,5,526.29,0.05,2499.88,Credit Card,Returning,1.0,1,0,0,2023,12,4,Dec,Monday,499.98,4356.09
ORD005635,CUST00445,John Bauer,ashleyharmon@example.org,2023-04-22,2023-05-02 00:00:00.000000000,PROD825,Multi-channeled intangible matrix,Home & Garden,West,Seattle,8,138.99,0.0,1111.92,Apple Pay,New,2.0,1,0,0,2023,4,2,Apr,Saturday,138.99,7025.610000000001
ORD005636,CUST00440,Jeffrey Smith,millervictoria@example.net,2023-10-12,2023-10-18 00:00:00.000000000,PROD276,Proactive full-range architecture,Home & Garden,West,Seattle,7,400.36,0.05,2662.39,PayPal,New,2.0,1,0,0,2023,10,4,Oct,Thursday,380.34,5086.38
ORD005637,CUST00877,Whitney Robertson,kenneth67@example.net,2024-05-19,2024-05-30 00:00:00.000000000,PROD813,Integrated analyzing process improvement,Home & Garden,South,Miami,1,34.39,0.0,34.39,Credit Card,Returning,1.0,1,0,0,2024,5,2,May,Sunday,34.39,8072.3
ORD005638,CUST01095,Jacob Wade,michellecampos@example.com,2024-08-15,2024-08-26 00:00:00.000000000,PROD604,Vision-oriented multi-tasking conglomeration,Electronics,North,Chicago,8,466.56,0.0,3732.48,Credit Card,Returning,4.0,1,0,0,2024,8,3,Aug,Thursday,466.56,9665.58
ORD005639,CUST00303,Kim Lee,thompsonkayla@example.net,2024-01-03,2024-01-10 00:00:00.000000000,PROD375,Adaptive 3rdgeneration Internet solution,Electronics,South,Houston,6,451.05,0.05,2570.99,Credit Card,Returning,5.0,1,0,0,2024,1,1,Jan,Wednesday,428.5,6161.5199999999995
ORD005640,CUST00795,Rebecca Pollard,michaelpatterson@example.org,2024-07-08,2024-07-12 00:00:00.000000000,PROD108,Pre-emptive content-based encryption,Electronics,East,Philadelphia,7,9.35,0.1,58.91,Apple Pay,Returning,4.0,1,0,0,2024,7,3,Jul,Monday,8.42,3576.71
ORD005641,CUST00301,Alvin Davis,robertsclaudia@example.org,2024-06-01,2024-06-09 00:00:00.000000000,PROD479,Multi-tiered client-server methodology,Clothing,South,Atlanta,5,218.0,0.2,872.0,Credit Card,Returning,1.0,1,0,0,2024,6,2,Jun,Saturday,174.4,8016.780000000001
ORD005642,CUST00977,Monica Gonzalez,bpowell@example.org,2024-04-15,2024-04-21 13:25:29.142857144,PROD188,Front-line systemic infrastructure,Sports,South,Miami,6,310.02,0.0,1860.12,Credit Card,Returning,5.0,0,0,0,2024,4,2,Apr,Monday,310.02,5952.34
ORD005643,CUST00575,Emily Brewer,mauricehernandez@example.net,2023-04-04,2023-04-13 00:00:00.000000000,PROD474,User-centric well-modulated frame,Clothing,East,Philadelphia,6,393.8,0.0,2362.8,PayPal,Returning,1.0,1,0,0,2023,4,2,Apr,Tuesday,393.8,12160.79
ORD005644,CUST00576,Dr. Amber Reynolds,alex34@example.net,2023-03-01,2023-03-13 00:00:00.000000000,PROD249,Fundamental bi-directional infrastructure,Clothing,North,Chicago,8,443.06,0.15,3012.81,Apple Pay,Returning,2.0,1,0,0,2023,3,1,Mar,Wednesday,376.6,8673.9
ORD005645,CUST00568,John Harvey,tylerrobert@example.com,2024-01-20,2024-01-26 00:00:00.000000000,PROD225,Fundamental executive structure,Electronics,Central,Denver,6,250.38,0.15,1276.94,Debit Card,Returning,5.0,1,0,0,2024,1,1,Jan,Saturday,212.82,4858.29
ORD005646,CUST00694,Rachel Smith,xgallegos@example.net,2023-03-07,2023-03-15 00:00:00.000000000,PROD102,Proactive 24hour alliance,Clothing,West,Seattle,7,11736.5,0.15,2355.49,Debit Card,New,5.0,1,1,0,2023,3,1,Mar,Tuesday,336.5,3988.49
ORD005647,CUST01062,James Morton,rhondastanley@example.org,2023-07-19,2023-07-27 00:00:00.000000000,PROD545,Integrated dedicated hub,Electronics,West,Portland,2,250.2,0.1,450.36,Apple Pay,New,4.0,1,0,0,2023,7,3,Jul,Wednesday,225.18,5338.9800000000005
ORD005648,CUST00050,Jane Ramirez,barbara44@example.net,2023-08-09,2023-08-13 00:00:00.000000000,PROD190,Operative bifurcated attitude,Home & Garden,South,Atlanta,8,62.23,0.2,398.27,Debit Card,New,5.0,1,0,0,2023,8,3,Aug,Wednesday,49.78,4398.17
ORD005649,CUST01020,Jeanette Long,davidwilcox@example.net,2024-07-10,2024-07-18 00:00:00.000000000,PROD509,Triple-buffered regional productivity,Clothing,North,Chicago,4,470.4,0.0,1881.6,Debit Card,New,1.0,1,0,0,2024,7,3,Jul,Wednesday,470.4,13104.29
ORD005650,CUST00837,Ashley Rivas,james79@example.com,2023-03-21,2023-03-28 00:00:00.000000000,PROD748,Switchable leadingedge throughput,Sports,South,Miami,5,587.28,0.05,2789.58,Credit Card,New,5.0,1,0,0,2023,3,1,Mar,Tuesday,557.92,6646.36
ORD005651,CUST00613,Emily Johnson,wumaria@example.com,2023-09-27,2023-09-29 00:00:00.000000000,PROD913,Team-oriented homogeneous policy,Clothing,East,Washington DC,1,468.41,0.0,468.41,Apple Pay,New,2.0,1,0,0,2023,9,3,Sep,Wednesday,468.41,5612.4
ORD005652,CUST00429,Mr. Jimmy Hernandez MD,michael12@example.net,2024-02-09,2024-02-16 00:00:00.000000000,PROD574,Reverse-engineered fault-tolerant ability,Sports,Central,Denver,8,72.09,0.2,461.38,PayPal,New,3.0,1,0,0,2024,2,1,Feb,Friday,57.67,4352.28
ORD005653,CUST00698,David Ortiz,aaron87@example.com,2024-12-01,2024-12-13 00:00:00.000000000,PROD241,Front-line asymmetric forecast,Books,West,Seattle,6,191.84,0.0,1151.04,Apple Pay,VIP,5.0,1,0,0,2024,12,4,Dec,Sunday,191.84,5586.18
ORD005654,CUST00211,Sandra Day,hreed@example.org,2024-12-21,2025-01-01 00:00:00.000000000,PROD344,Phased asynchronous capability,Books,North,Detroit,1,252.65,0.0,252.65,Credit Card,New,3.0,1,0,0,2024,12,4,Dec,Saturday,252.65,11440.17
ORD005655,CUST00179,Daniel Robinson,mcintyrenicole@example.com,2024-05-26,2024-06-07 00:00:00.000000000,PROD850,Re-contextualized client-driven moderator,Electronics,Central,Dallas,7,281.64,0.0,1971.48,Credit Card,VIP,3.0,1,0,0,2024,5,2,May,Sunday,281.64,8793.36
ORD005656,CUST01200,Katie Cain,alan51@example.com,2024-06-01,2024-06-09 00:00:00.000000000,PROD810,Future-proofed encompassing matrix,Clothing,North,Chicago,2,120.53,0.0,241.06,Credit Card,Returning,5.0,1,0,0,2024,6,2,Jun,Saturday,120.53,4988.530000000001
ORD005657,CUST00752,Johnny Williams,jennifer59@example.net,2023-03-04,2023-03-10 00:00:00.000000000,PROD697,Multi-layered methodical portal,Sports,Central,Kansas City,3,297.74,0.0,893.22,Credit Card,Returning,3.0,1,0,0,2023,3,1,Mar,Saturday,297.74,4976.82
ORD005658,CUST00681,Rachel Mcguire,mhall@example.com,2024-11-19,2024-11-20 00:00:00.000000000,PROD595,Profound 3rdgeneration extranet,Home & Garden,Central,Denver,3,7826.47,0.0,493.65,PayPal,New,3.0,1,1,0,2024,11,4,Nov,Tuesday,164.55,7100.26
ORD005659,CUST00362,Mr. Jonathan Meyer,heathergraham@example.net,2024-04-10,2024-04-21 00:00:00.000000000,PROD628,Integrated motivating task-force,Books,Central,Kansas City,2,83.73,0.15,142.34,Debit Card,VIP,5.0,1,0,0,2024,4,2,Apr,Wednesday,71.17,8496.4
ORD005660,CUST00189,Melissa Rubio,usmith@example.net,2023-04-03,2023-04-04 00:00:00.000000000,PROD327,Devolved 24/7 interface,Sports,South,Miami,3,14.79,0.05,42.15,Credit Card,Returning,3.0,1,0,0,2023,4,2,Apr,Monday,14.05,13038.81
ORD005661,CUST00419,Tina Cross,gabriella44@example.org,2024-12-18,2024-12-29 00:00:00.000000000,PROD611,Enhanced dynamic archive,Home & Garden,West,Seattle,7,387.97,0.0,2715.79,Debit Card,VIP,2.0,1,0,0,2024,12,4,Dec,Wednesday,387.97,9020.15
ORD005662,CUST00555,Alicia Stephens,unknown,2023-04-02,2023-04-14 00:00:00.000000000,PROD316,Compatible next generation throughput,Electronics,Central,Denver,1,254.5,0.0,254.5,PayPal,Returning,3.0,1,0,0,2023,4,2,Apr,Sunday,254.5,5050.889999999999
ORD005663,CUST00888,Robert Martin,greenrobert@example.net,2024-09-12,2024-09-15 00:00:00.000000000,PROD715,Reactive even-keeled capability,Books,North,Minneapolis,3,112.78,0.1,304.51,Apple Pay,VIP,3.0,1,0,0,2024,9,3,Sep,Thursday,101.5,2272.2200000000003
ORD005664,CUST00142,Andrea Mills,rbennett@example.com,2023-09-06,2023-09-10 00:00:00.000000000,PROD744,Public-key multi-tasking concept,Electronics,East,New York,2,224.6,0.0,449.2,Credit Card,Returning,1.0,1,0,0,2023,9,3,Sep,Wednesday,224.6,11022.82
ORD005665,CUST00557,Ruth Taylor,christopherjohnson@example.net,2023-08-14,2023-08-19 00:00:00.000000000,PROD415,Face-to-face hybrid Local Area Network,Books,East,Philadelphia,3,154.36,0.15,393.62,Apple Pay,New,1.0,1,0,0,2023,8,3,Aug,Monday,131.21,9547.61
ORD005666,CUST01156,Patricia Crane,jasmin16@example.net,2024-06-04,2024-06-12 00:00:00.000000000,PROD830,Cross-group client-server success,Clothing,West,San Francisco,6,407.41,0.0,2444.46,PayPal,Returning,1.0,1,0,0,2024,6,2,Jun,Tuesday,407.41,7035.39
ORD005667,CUST01043,Emily Tucker,smithdouglas@example.net,2023-05-21,2023-05-26 00:00:00.000000000,PROD457,Ameliorated foreground hub,Sports,South,New Orleans,8,215.13,0.0,1721.04,Credit Card,VIP,3.0,1,0,0,2023,5,2,May,Sunday,215.13,6972.4800000000005
ORD005668,CUST00403,John Foster,jefferydecker@example.org,2024-04-24,2024-04-30 00:00:00.000000000,PROD308,Triple-buffered solution-oriented policy,Home & Garden,West,San Francisco,8,401.31,0.1,2889.43,Apple Pay,New,3.0,1,0,0,2024,4,2,Apr,Wednesday,361.18,8333.130000000001
ORD005669,CUST00807,Samantha Quinn,daniellebishop@example.net,2024-04-07,2024-04-10 00:00:00.000000000,PROD795,Front-line bifurcated artificial intelligence,Electronics,West,San Francisco,1,176.92,0.0,176.92,Credit Card,New,2.0,1,0,0,2024,4,2,Apr,Sunday,176.92,4845.33
ORD005670,CUST00180,Lisa Sanders,lisagibson@example.net,2023-02-24,2023-02-27 00:00:00.000000000,PROD956,Reduced zero tolerance core,Electronics,South,Miami,3,64.35,0.0,193.05,Debit Card,New,5.0,1,0,0,2023,2,1,Feb,Friday,64.35,4055.46
